step,lr,train_ce,val_ce,test_ce
200,0.00019999999999999998,2.6434296011924743,2.6466886554840525,2.652140647231989
400,0.00029995230521245885,2.4052583456039427,2.399970912805739,2.4048100311605882
600,0.00029956513348678115,2.17321058511734,2.168584412703229,2.173974113146842
800,0.00029878984830514985,1.9738418757915497,1.9650568602661487,1.9747338387590998
1000,0.0002976284614908033,1.8296730458736419,1.8191273633546854,1.8329751963091898
1200,0.00029608398677989574,1.7151862978935242,1.7018962440269532,1.721924998388846
1400,0.0002941604320010148,1.6402589321136474,1.6199234665556745,1.6412853024755258
1600,0.000291862788675082,1.5773818612098693,1.5612480975388416,1.5827233567390941
1800,0.00028919701906262554,1.541015726327896,1.5209070093178727,1.5415945064440353
2000,0.00028617004069203555,1.5147235989570618,1.4851660087212828,1.5042433071552266
2200,0.00028278970840895095,1.4706643223762512,1.4549032668786641,1.4752988252099242
2400,0.00027906479399335873,1.4539108753204346,1.4341069027103557,1.4554188441436442
2600,0.0002750049633972976,1.430387008190155,1.416327865925567,1.436784977861874
2800,0.0002706207516622342,1.4152985155582427,1.3959331090273759,1.4170944117101185
3000,0.0002659235355811981,1.4097933888435363,1.3865850709784149,1.4051949270084365
3200,0.00026092550417661757,1.4000541150569916,1.372437649173039,1.392713568676477
3400,0.00025563962707046386,1.3724544525146485,1.3596349219782453,1.3791620494163654
3600,0.0002500796208287815,1.3717424690723419,1.3523510023486285,1.3757325519043162
3800,0.0002442599133679389,1.3707775533199311,1.3411834139998315,1.3630156832652294
4000,0.00023819560651496352,1.34854656457901,1.3322197410488215,1.353225001918386
4200,0.00023190243681911525,1.3467167615890503,1.3234446571938807,1.3451570442069678
4400,0.00022539673471638958,1.3385036170482636,1.3148577343024492,1.336289202084959
4600,0.00021869538215291677,1.3291899859905243,1.3097343939314134,1.3313542357334012
4800,0.00021181576877722205,1.3226761639118194,1.3035713760689047,1.3264234877747767
5000,0.00020477574681502568,1.319070702791214,1.2957814933996346,1.3174816030289889
5200,0.00019759358474367942,1.3095068633556366,1.2919272810725841,1.3121128180553363
5400,0.00019028791988645347,1.3039521813392638,1.2837166554368467,1.3043430992123441
5600,0.00018287771004968722,1.2980147063732148,1.2799908953197932,1.3024906350467302
5800,0.00017538218432830438,1.300881838798523,1.274615713148432,1.2970062252835437
6000,0.0001678207932073484,1.2938667118549347,1.271444711272574,1.290967335740678
6200,0.000160213158089023,1.2792225301265716,1.2663826824404318,1.2867199613893971
6400,0.0001525790203762109,1.283616417646408,1.2617148829825109,1.282982404771609
6600,0.00014493819024459877,1.2739410519599914,1.2593447019966664,1.2779609734606658
6800,0.00013731049523633886,1.2720553278923035,1.2548795341913663,1.2752632174376595
7000,0.0001297157288086469,1.2694254398345948,1.2520573687914969,1.2752003890864205
7200,0.00012217359897084747,1.263493299484253,1.246738465527782,1.2672484417165786
7400,0.00011470367714315313,1.2600912988185882,1.2447762442528405,1.2650284345689577
7600,0.00010732534736988392,1.2624347507953644,1.2386899897288681,1.2583163197532892
7800,0.0001000577560189179,1.2507152259349823,1.2362153936346976,1.2564753541103488
8000,9.291976209789894e-05,1.2494547188282012,1.2328427427055366,1.2538410947287881
8200,8.592988831612886e-05,1.2522089421749114,1.2294930753486695,1.2496583011005777
8400,7.910627301913563e-05,1.249723595380783,1.2266447459024366,1.2472139918704945
8600,7.246662312064495e-05,1.2336250126361847,1.2246597991470352,1.2443745235483938
8800,6.60281681540938e-05,1.2340064644813538,1.221705635353245,1.2420116655891773
9000,5.980761556292042e-05,1.2388169825077058,1.2201118846752088,1.240574261048839
9200,5.3821107345649675e-05,1.2392725110054017,1.2176129579756751,1.2379321273338024
9400,4.8084178168277104e-05,1.228159385919571,1.213462129009291,1.2337817079813953
9600,4.261171505264846e-05,1.2289402067661286,1.2128315333486348,1.2329627425246328
9800,3.741791874544106e-05,1.2216237843036652,1.2105699600012148,1.2317048661348795
10000,3.251626686799152e-05,1.229943084716797,1.2092997094119478,1.2287697567147864
10200,2.7919478942595498e-05,1.2207904875278472,1.2068103267931705,1.2266795596479187
10400,2.3639483386033202e-05,1.226159280538559,1.20594596033326,1.2256039541201416
10600,1.9687386555970975e-05,1.2222303867340087,1.2042557063855623,1.2239787751514195
10800,1.6073443930562226e-05,1.2190477013587953,1.202662323650561,1.2226702599028392
11000,1.2807033496034464e-05,1.2183658003807067,1.2020062949378825,1.2219100934004812
11200,9.896631411321026e-06,1.2153159618377685,1.2008878894409465,1.2209539001440652
11400,7.3497900128854596e-06,1.2153657615184783,1.1999018369882262,1.2198915923818254
11600,5.1731182168157856e-06,1.2184993863105773,1.1991954785601355,1.2195234567080515
11800,3.372264369043731e-06,1.2158659100532532,1.198571181956622,1.2187524826527587
12000,1.951901588191429e-06,1.222708410024643,1.1980834186981024,1.2184523402156218
12200,9.157156390807607e-07,1.2134788751602172,1.1979116019556078,1.2182100502404247
12400,2.6639536837236853e-07,1.2037216305732727,1.1978085277125199,1.2180700555378796
12600,5.625727153490966e-09,1.2167290806770326,1.1977930575157254,1.2180399477032977
12633,4.86657637521759e-12,1.2155262231826782,1.197792963722154,1.218039923511797
