step,lr,train_mse,val_mse,test_mse
250,0.00025,0.16460178047418594,0.16521181805928548,0.16400999768575034
500,0.00029940657709276274,0.07279507368803025,0.073024254322052,0.07250868487358093
750,0.000296987145455455,0.04668916314840317,0.0468876223564148,0.04648898426691691
1000,0.00029273290616443475,0.044417554140090944,0.044273900032043456,0.04381630690892537
1250,0.00028669696393704127,0.03976154662668705,0.03988426605860392,0.039400888045628864
1500,0.00027895466408977724,0.0383587658405304,0.03831674313545227,0.0378071764310201
1750,0.0002696026520195791,0.03559252507984638,0.03594300822416941,0.035469036102294925
2000,0.0002587576668009479,0.03370932998756568,0.033722174088160195,0.03306936875979106
2250,0.0002465550839581982,0.0317258936042587,0.03192373315493266,0.031339125871658324
2500,0.0002331472256030736,0.029122830368578434,0.029441117882728577,0.028995960315068563
2750,0.0002187014590319023,0.027139798489709696,0.027205097516377768,0.02673846451441447
3000,0.0002033981075170793,0.025453224033117294,0.025926169474919637,0.025460926055908203
3250,0.00018742819937199787,0.024498722267647585,0.024864879091580708,0.024487033446629843
3500,0.00017099108338734903,0.022933522487680116,0.023180683612823487,0.02277820964654287
3750,0.0001542919404047646,0.021676295312742393,0.022087786753972372,0.021828283150990804
4000,0.00013753922209027244,0.021045779747267564,0.02124146330356598,0.021014318744341533
4250,0.0001209420488787832,0.020054435978333156,0.020433418075243633,0.02020819044113159
4500,0.00010470759957048439,0.01944655900200208,0.019757468779881795,0.019553661465644835
4750,8.903852516422597e-05,0.0186742689460516,0.018919607102870942,0.018683192491531372
5000,7.413041921043793e-05,0.0182285962626338,0.018415704866250358,0.018158465266227723
5250,6.016937626059692e-05,0.01760520990937948,0.0179524574081103,0.01773521375656128
5500,4.7329668890572034e-05,0.017160938866436482,0.01745385507742564,0.017234477718671162
5750,3.577157229504756e-05,0.016956754960119724,0.017221683780352274,0.01700372944275538
6000,2.5639363608123177e-05,0.016660878186424574,0.016909100234508513,0.01670172049601873
6250,1.7059520924125996e-05,0.01633192930991451,0.016754404922326407,0.01654756283760071
6500,1.0139144499853723e-05,0.016218020860105754,0.016565467397371927,0.01635905154546102
6750,4.964619846028983e-06,0.01611548230672876,0.016468575755755107,0.016268473486105602
7000,1.6005393962944368e-06,0.01608743527904153,0.01641364590326945,0.016211881240208944
7250,8.889621431395488e-08,0.01603792797153195,0.016390555500984193,0.016193559606870016
7326,1.4994939256940395e-11,0.016102129127830267,0.016389963308970135,0.01619302201271057
