step,lr,train_mse,val_mse,test_mse
250,0.00025,0.1631873885790507,0.16431020291646323,0.16284492556254068
500,0.00029940657709276274,0.058647466947635014,0.058320405960083005,0.05805516799290975
750,0.000296987145455455,0.046056798597176866,0.046069509903589885,0.04581648151079814
1000,0.00029273290616443475,0.04216729315618674,0.04209370676676432,0.04172637430826823
1250,0.00028669696393704127,0.04002683013677597,0.03984754657745361,0.03953502027193705
1500,0.00027895466408977724,0.03726457245647907,0.03730153512954712,0.03673673590024312
1750,0.0002696026520195791,0.03372727371752262,0.034232350905736286,0.03370534876982371
2000,0.0002587576668009479,0.03087987918406725,0.03093254069487254,0.030589133977890013
2250,0.0002465550839581982,0.027689893854161103,0.02831196598211924,0.027941413323084512
2500,0.0002331472256030736,0.02597644633303086,0.026201905926068626,0.025833385626475015
2750,0.0002187014590319023,0.02359269130975008,0.023715670188268027,0.023487291733423867
3000,0.0002033981075170793,0.02247502232591311,0.022721553643544515,0.022435949405034385
3250,0.00018742819937199787,0.019833532472451527,0.020211821953455607,0.019883914868036905
3500,0.00017099108338734903,0.01918346534172694,0.019273840188980103,0.01898623498280843
3750,0.0001542919404047646,0.018000953520337742,0.01821915117899577,0.017891067485014598
4000,0.00013753922209027244,0.017051087754468123,0.017322741647561393,0.017062272429466247
4250,0.0001209420488787832,0.016075169574469327,0.01653260268767675,0.016344769279162088
4500,0.00010470759957048439,0.015373100433498621,0.015682588577270506,0.015478043973445892
4750,8.903852516422597e-05,0.014945450363059838,0.015038204610347747,0.014806353569030761
5000,7.413041921043793e-05,0.01454164149860541,0.014782557507356008,0.014549447615941366
5250,6.016937626059692e-05,0.014174630275617044,0.014353195250034333,0.0141403302748998
5500,4.7329668890572034e-05,0.013514161451409261,0.01389256779352824,0.013654605309168498
5750,3.577157229504756e-05,0.013431094990422329,0.013570862392584484,0.013357405622800191
6000,2.5639363608123177e-05,0.012972590451439222,0.013235358635584513,0.013037750701109569
6250,1.7059520924125996e-05,0.012802009874333938,0.013101340611775716,0.012903051455815634
6500,1.0139144499853723e-05,0.01262140531713764,0.012982594609260559,0.012774899025758107
6750,4.964619846028983e-06,0.012696258102854093,0.012891200304031371,0.012674208203951518
7000,1.6005393962944368e-06,0.012539858371019364,0.012826796074708303,0.012617284377415975
7250,8.889621431395488e-08,0.012665524116406838,0.01280707343419393,0.012600052575270335
7326,1.4994939256940395e-11,0.012511734974881013,0.012806625227133434,0.012599823037783306
