step,lr,train_mse,val_mse,test_mse
250,0.00025,0.1642410973707835,0.16500337855021158,0.16354103660583497
500,0.00029940657709276274,0.07822911515831947,0.0787775068283081,0.0784081064860026
750,0.000296987145455455,0.050949859370787935,0.05096642168362935,0.05033762621879578
1000,0.00029273290616443475,0.04442825056612491,0.04461634969711304,0.044386919339497885
1250,0.00028669696393704127,0.04152351692318916,0.041777852296829225,0.041522644360860186
1500,0.00027895466408977724,0.03887047693133354,0.03930083020528158,0.03907112312316895
1750,0.0002696026520195791,0.03688967128594716,0.036832648396492,0.0364449303150177
2000,0.0002587576668009479,0.035784601544340454,0.03589382235209147,0.035629725217819215
2250,0.0002465550839581982,0.03267256319522858,0.032815842946370445,0.032473601818084716
2500,0.0002331472256030736,0.031164696129659813,0.0313397102355957,0.031013548692067464
2750,0.0002187014590319023,0.029838173277676107,0.03016187810897827,0.029789052844047547
3000,0.0002033981075170793,0.028001926466822626,0.02836886755625407,0.028205951690673827
3250,0.00018742819937199787,0.026616146291295686,0.026619571725527445,0.026441827138264973
3500,0.00017099108338734903,0.02520083822309971,0.025625932812690735,0.02544940980275472
3750,0.0001542919404047646,0.02425902634859085,0.024592177391052246,0.02432035489877065
4000,0.00013753922209027244,0.02334599606692791,0.023516433954238893,0.02334474050998688
4250,0.0001209420488787832,0.022580694841841855,0.023027733286221822,0.022856706579526265
4500,0.00010470759957048439,0.021566135125855604,0.021857759277025858,0.02159802567958832
4750,8.903852516422597e-05,0.021022332149247328,0.021153184175491332,0.021015802939732868
5000,7.413041921043793e-05,0.020465270367761454,0.020749638597170512,0.020596458355585733
5250,6.016937626059692e-05,0.02009371481835842,0.020430822968482972,0.02018936812877655
5500,4.7329668890572034e-05,0.019713463447988033,0.01983297379811605,0.01964972376823425
5750,3.577157229504756e-05,0.01902581217388312,0.019431235631306967,0.019270209550857544
6000,2.5639363608123177e-05,0.018873865343630315,0.019242852210998536,0.01908852016925812
6250,1.7059520924125996e-05,0.018672732884685198,0.01899929098288218,0.01882640322049459
6500,1.0139144499853723e-05,0.01845320456971725,0.01883597203095754,0.018678375164667766
6750,4.964619846028983e-06,0.018440952338278294,0.018740145961443584,0.018580239415168762
7000,1.6005393962944368e-06,0.018519395776093007,0.01867219301064809,0.018526129245758055
7250,8.889621431395488e-08,0.01836507028589646,0.018646883646647135,0.018503260691960653
7326,1.4994939256940395e-11,0.018458585441112518,0.018646557331085205,0.018503145138422647
