step,lr,train_mse,val_mse,test_mse
250,0.00025,0.16507767687241237,0.1651146640777588,0.16381894493103027
500,0.00029940657709276274,0.06542803396781285,0.06567058451970419,0.06512081893285115
750,0.000296987145455455,0.04799940995872021,0.048299831708272296,0.0481050443649292
1000,0.00029273290616443475,0.042638290549317996,0.04285893551508586,0.04240088280042013
1250,0.00028669696393704127,0.04054602682590484,0.04058073703447978,0.0400102432568868
1500,0.00027895466408977724,0.03784352938334147,0.03766033323605855,0.03720022698243459
1750,0.0002696026520195791,0.035532388091087344,0.035959717512130736,0.035531933943430585
2000,0.0002587576668009479,0.03391604870557785,0.033955374876658125,0.03359251427650452
2250,0.0002465550839581982,0.0319887559240063,0.03206922439734141,0.031580903927485145
2500,0.0002331472256030736,0.029774433746933938,0.029863893826802573,0.02963444491227468
2750,0.0002187014590319023,0.02812279239296913,0.028218727946281434,0.02784540319442749
3000,0.0002033981075170793,0.026524566300213336,0.026674779812494914,0.026355675220489504
3250,0.00018742819937199787,0.02554958170900742,0.02593498166402181,0.025608344237009684
3500,0.00017099108338734903,0.023646912102897964,0.0239933154185613,0.023631013154983522
3750,0.0001542919404047646,0.022601105459034442,0.022895840605099995,0.022651002407073975
4000,0.00013753922209027244,0.022276151987413565,0.022359513680140178,0.02208382566769918
4250,0.0001209420488787832,0.02100925842920939,0.021043802777926127,0.020785569310188292
4500,0.00010470759957048439,0.02051815347125133,0.02065985918045044,0.02046647103627523
4750,8.903852516422597e-05,0.01961061048010985,0.019800198594729104,0.019585968176523843
5000,7.413041921043793e-05,0.018977788897852104,0.019228648900985718,0.019055546919504802
5250,6.016937626059692e-05,0.01854186492661635,0.01878777265548706,0.018589807430903115
5500,4.7329668890572034e-05,0.018410879808167618,0.01844212273756663,0.018210734446843464
5750,3.577157229504756e-05,0.01793796637405952,0.018080721457799275,0.017890650868415833
6000,2.5639363608123177e-05,0.017739902126292388,0.017783390839894612,0.017626471281051635
6250,1.7059520924125996e-05,0.01775637778143088,0.017678899963696797,0.01749449435869853
6500,1.0139144499853723e-05,0.017246979537109533,0.017453831513722737,0.017268439829349516
6750,4.964619846028983e-06,0.017232342436909676,0.01732907827695211,0.017153284112612407
7000,1.6005393962944368e-06,0.017173362771670024,0.017274879535039266,0.017110929528872172
7250,8.889621431395488e-08,0.01705453240623077,0.01725570805867513,0.017083148419857024
7326,1.4994939256940395e-11,0.016948796436190607,0.017254847288131713,0.017082571546236675
