step,lr,train_mse,val_mse,test_mse
250,0.00025,0.16333479235569637,0.16550902684529623,0.16404864279429118
500,0.00029940657709276274,0.09786285534501075,0.098285826365153,0.09759266153971353
750,0.000296987145455455,0.05513141651948293,0.05516935952504476,0.054681689739227296
1000,0.00029273290616443475,0.04708198917408784,0.04695220041275024,0.04641149504979451
1250,0.00028669696393704127,0.042609580357869464,0.0424623285929362,0.041860844532648725
1500,0.00027895466408977724,0.04200605439643065,0.0422020849386851,0.04180099280675252
1750,0.0002696026520195791,0.038483900701006254,0.03902849022547404,0.03863006122907003
2000,0.0002587576668009479,0.037535374114910765,0.03770414694150289,0.03723754898707072
2250,0.0002465550839581982,0.03633945013086001,0.03618900569279988,0.0357863294283549
2500,0.0002331472256030736,0.034747554610172905,0.03497144786516825,0.034641688664754235
2750,0.0002187014590319023,0.03322269171476364,0.03348137942949931,0.03315600005785624
3000,0.0002033981075170793,0.03168622590601444,0.03201630810896556,0.03167625252405802
3250,0.00018742819937199787,0.031381236761808394,0.03125773513317108,0.030963364879290262
3500,0.00017099108338734903,0.03023024412492911,0.03064841119448344,0.030247140089670818
3750,0.0001542919404047646,0.030046198765436807,0.030249648253122964,0.02986413315931956
4000,0.00013753922209027244,0.02791345715522766,0.02823084092140198,0.027809619108835858
4250,0.0001209420488787832,0.027252754382789134,0.027255848089853922,0.026938127120335897
4500,0.00010470759957048439,0.026688770949840547,0.026735556483268738,0.026432321866353352
4750,8.903852516422597e-05,0.0254946818575263,0.025847126881281535,0.02557270081837972
5000,7.413041921043793e-05,0.025607863999903203,0.025542545119921368,0.025218435724576313
5250,6.016937626059692e-05,0.024835805657009283,0.024961483478546143,0.024635408600171407
5500,4.7329668890572034e-05,0.02429032021512588,0.024593716065088908,0.024266764561335245
5750,3.577157229504756e-05,0.023801988177001476,0.02411778442064921,0.023868348836898805
6000,2.5639363608123177e-05,0.02362758790453275,0.023828937371571858,0.023576859633127847
6250,1.7059520924125996e-05,0.02341805659234524,0.023652486443519593,0.023397375146547952
6500,1.0139144499853723e-05,0.023292511204878488,0.023471110264460245,0.023189051270484925
6750,4.964619846028983e-06,0.02289704078187545,0.023317577362060547,0.023069689869880675
7000,1.6005393962944368e-06,0.023013339253763358,0.023269520401954652,0.022993648370107016
7250,8.889621431395488e-08,0.023087708031137785,0.023250562826792397,0.02297867504755656
7326,1.4994939256940395e-11,0.023039479926228523,0.023250205755233764,0.022978254437446593
