step,lr,train_mse,val_mse,test_mse
200,0.00019999999999999998,0.028333953768014907,0.02750908193940466,0.0280828828161413
400,0.0002969194962385296,0.0007393674459308386,0.000698321043852378,0.0007303407870825719
600,0.00027267645397263397,0.00047371832479257134,0.000454923100981184,0.00047138247861188245
800,0.00022808608886496618,0.00034339383710175754,0.0003363253384701569,0.0003490570392882959
1000,0.00017054423381660278,0.00028669633757090197,0.00027294699711174786,0.0002833589916752482
1200,0.00010959487761812853,0.00024494911485817283,0.00023766591303600845,0.00024619272417939186
1400,5.534718292797153e-05,0.00022775338366045616,0.00022241328472525558,0.0002298955514561385
1600,1.6798763563113688e-05,0.00022061590061639436,0.00021439552074298263,0.00022180479242127728
1800,3.433251488557387e-07,0.00021727950515924022,0.00021287826927040112,0.0002200809077211571
1832,3.153866644178826e-10,0.00021684602907043882,0.00021286610651507297,0.00022007612278684974
