step,lr,train_ce,val_ce,test_ce
200,0.00019999999999999998,2.463641333580017,2.4588648739082277,2.46606401465405
400,0.0002999901687840653,2.2157180070877076,2.2110645943300518,2.218216423188889
600,0.00029991033133739157,1.9168967366218568,1.9083342362896445,1.9215229002672483
800,0.00029975029792523396,1.7233929336071014,1.7004818938652604,1.7183108033049073
1000,0.0002995101541589969,1.6210477888584136,1.5969289416824464,1.617251550022024
1200,0.00029919002850588473,1.5399357974529266,1.5189617501104866,1.5406714933427894
1400,0.0002987900922201774,1.4949212074279785,1.4724302717237787,1.4965870101632366
1600,0.0002983105592516159,1.4639862954616547,1.4391823897502127,1.4618658049920226
1800,0.00029775168613094786,1.4200365483760833,1.4042781016105632,1.4285260826833561
2000,0.0002971137718326944,1.3993075609207153,1.3798283673523792,1.4055402606808378
2200,0.0002963971576152102,1.3904878854751588,1.3642778826227793,1.3886186264830358
2400,0.0002956022268381247,1.3722959995269775,1.350023419595424,1.3731064495943957
2600,0.00029472940475725964,1.3617191016674042,1.3386051682464573,1.3608807772811424
2800,0.00029377915829713493,1.3408920288085937,1.3255648602341883,1.3456181553777513
3000,0.0002927519958011824,1.333573430776596,1.3142027907026974,1.3390406330001292
3200,0.00029164846675980315,1.3185769975185395,1.300139329775862,1.3232028067608084
3400,0.0002904691615164118,1.3028376877307892,1.2915573062692551,1.312929500439221
3600,0.0002892147109516272,1.3021443009376525,1.282780121098024,1.304715690658152
3800,0.0002878857861457765,1.3042947888374328,1.2807678457459204,1.299512498018716
4000,0.0002864830980198943,1.2782357513904572,1.2668665295514967,1.2879797247162046
4200,0.0002850073969554089,1.2789794862270356,1.2619207734831948,1.283723928698745
4400,0.00028345947239271805,1.2735331118106843,1.2564653535701673,1.2776652323646862
4600,0.0002818401524088711,1.2687536358833313,1.2502293616506694,1.2741399743091102
4800,0.00028015030327458037,1.2698513746261597,1.2445643460718678,1.2660132055475368
5000,0.0002783908289908018,1.258229559659958,1.2377821661126496,1.2604985579204522
5200,0.00027656267080513117,1.2498043954372406,1.2336665512088363,1.256218789637774
5400,0.00027466680670827425,1.2559297800064086,1.2295626556097026,1.2520026177864816
5600,0.0002727042509108616,1.246483528614044,1.2267449255185292,1.2446348271197947
5800,0.0002706760533008869,1.2460497975349427,1.2212577212824554,1.2420892250523698
6000,0.0002685832988820591,1.2339927196502685,1.2169770183146371,1.2387035746353277
6200,0.00026642710719336965,1.2348324954509735,1.2136992720170918,1.2343474337849596
6400,0.000264208631710184,1.242386382818222,1.2126506719070285,1.2341108136927377
6600,0.0002619290592271793,1.2270458459854126,1.209554417020609,1.2312891850904297
6800,0.0002595896092234571,1.2254060328006744,1.2055508304556815,1.2263420368063038
7000,0.0002571915332101713,1.2237107396125793,1.202440447726492,1.2242370662923565
7200,0.0002547361140610202,1.2227723896503448,1.1995054365374167,1.220682090490147
7400,0.0002522246653259612,1.2136016726493835,1.1984483621462874,1.2178794340722578
7600,0.0002496585305285145,1.2194745600223542,1.1964237224194325,1.2159847088669011
7800,0.0002470390824470323,1.2141908526420593,1.1911408878882797,1.2126998417537174
8000,0.0002443677223803181,1.1994098126888275,1.1877001396361258,1.210294450600375
8200,0.00024164587939798845,1.2051553308963776,1.187784002680102,1.2070897435367083
8400,0.00023887500957597816,1.1998520195484161,1.1845893930048947,1.2055302278607127
8600,0.00023605659521759904,1.1964231848716735,1.1831648113682907,1.20248447558826
8800,0.0002331921440605673,1.2031032204627992,1.1805739058223184,1.202039469909063
9000,0.0002302831884704248,1.192517590522766,1.1767071806672,1.198423954876368
9200,0.00022733128462078573,1.1810070633888246,1.1754233927518316,1.1972734993334757
9400,0.00022433801166084615,1.183488368988037,1.1737597277927994,1.1929940924113391
9600,0.00022130497087060355,1.1828276574611665,1.1714317447686173,1.1920954643427923
