step,lr,train_ce,val_ce,test_ce
200,0.00019999999999999998,2.42674777507782,2.434689394817301,2.440940584779211
400,0.00029999756927389244,2.079546129703522,2.0652392227451895,2.0753117673604016
600,0.00029997782832587506,1.7582014441490172,1.7419355666392835,1.7612517935578613
800,0.0002999382498380628,1.5894138634204864,1.5686207177062634,1.5895057841515285
1000,0.0002998788390454952,1.5028585851192475,1.481483391413829,1.504041380698937
1200,0.00029979960380642674,1.4434452474117279,1.4222169792301202,1.4430148834942165
1400,0.000299700554601288,1.3972245097160338,1.3803254041578172,1.4049042162326324
1600,0.00029958170453129907,1.3782867074012757,1.3520129339488673,1.375621092588808
1800,0.00029944306931673685,1.3476716578006744,1.331613567766603,1.3547954778561646
2000,0.00029928466729485585,1.3395340025424958,1.3141980340287263,1.3353699190107262
2200,0.00029910651941746227,1.3253563523292542,1.2993952938746811,1.3211159481210364
2400,0.0002989086492481432,1.309292882680893,1.28344981612955,1.3056334043087772
2600,0.0002986910829591495,1.2897528469562531,1.2690465086597507,1.2908908301197344
2800,0.0002984538493279343,1.2868700623512268,1.2639124831591835,1.284756843787642
3000,0.00029819697973334635,1.2713686227798462,1.2540557472754759,1.275661616678801
3200,0.0002979205081514798,1.2641531646251678,1.2389423155976023,1.2622792126401945
3400,0.0002976244711511799,1.2440695405006408,1.2350264875937742,1.2554771084658833
3600,0.0002973089078892063,1.2588188171386718,1.2299670257491793,1.2511016008072413
3800,0.0002969738601050537,1.240533310174942,1.2193541100363345,1.239313433296001
4000,0.000296619372115431,1.23898024559021,1.2142490341023182,1.2354471884783043
4200,0.0002962454908083994,1.2344355404376983,1.2080258823313106,1.2267998760766186
4400,0.0002958522656371706,1.2241826713085175,1.2036177967405022,1.2241339228052115
4600,0.00029543974861356593,1.2045094072818756,1.196915351738364,1.2176945172648934
4800,0.0002950079943011361,1.2182794749736785,1.1940492994544976,1.2113654204318318
5000,0.00029455705980794487,1.2083753228187561,1.1894896496203624,1.2069566660913928
5200,0.0002940870047790147,1.207360529899597,1.1837970142806884,1.205169391972273
5400,0.0002935978913884379,1.206056398153305,1.1784630234383984,1.1991310648817983
5600,0.0002930897843311527,1.1936372876167298,1.1745999420890842,1.195714240692175
5800,0.0002925627508143863,1.192003893852234,1.1725767562689258,1.1909373340463052
6000,0.0002920168605487652,1.1872045695781708,1.1691481216372814,1.1899606505888018
6200,0.00029145218573909434,1.1826767921447754,1.1656947312452877,1.1863344232572055
6400,0.00029086880107480714,1.1839361786842346,1.1582676386003723,1.181273821370733
6600,0.0002902667837200859,1.1732475757598877,1.155251516815172,1.1739810515716347
6800,0.0002896462133036556,1.1759822070598602,1.1542063555900377,1.17359233573463
7000,0.0002890071719082511,1.167012631893158,1.1507906705327167,1.1688546646789477
7200,0.00028834974405976045,1.1686847150325774,1.1470478323290754,1.1649990308582427
7400,0.00028767401671604426,1.1620416641235352,1.146197932410942,1.1644613891190307
7600,0.0002869800792554342,1.162585985660553,1.141945703023252,1.1610224523858046
7800,0.0002862680234649106,1.1546105980873107,1.1389336081937846,1.1577087505157628
8000,0.0002855379435279621,1.1565158307552337,1.1367514265317347,1.1575689327135665
8200,0.0002847899360121278,1.1529239654541015,1.1339754629730647,1.1520013714706052
8400,0.0002840240998562243,1.156364768743515,1.1341131165238176,1.1531536829551912
8600,0.00028324053635725937,1.1400641560554505,1.1305939458928715,1.1463361544312345
8800,0.00028243934915703293,1.13443523645401,1.127863812935767,1.144771956187886
9000,0.00028162064422842875,1.148992896080017,1.1252067274115747,1.1415775373158736
9200,0.00028078452986139734,1.1466133177280426,1.1244355041357579,1.1410869427536199
9400,0.00027993111664863235,1.1292625308036803,1.1232994749118557,1.1394503476645235
9600,0.00027906051747094264,1.1396442770957946,1.1188050037404451,1.138725780467405
9800,0.0002781728474823215,1.1334693431854248,1.1179876673125881,1.13488398645305
10000,0.00027726822409471517,1.1352079570293427,1.1146568149248475,1.1328237581196352
10200,0.000276346766962493,1.134266048669815,1.1140905585701608,1.131953858970131
10400,0.00027540859796662044,1.1290580332279205,1.1124173699480204,1.128631894946618
10600,0.00027445384119853826,1.1298730611801147,1.1095213424298085,1.1281897136251273
10800,0.0002734826229437487,1.1279953360557555,1.1090224384729825,1.1253749637248447
11000,0.0002724950716651118,1.1197454452514648,1.106185863636946,1.1214790540794224
11200,0.0002714913179858539,1.1222428858280182,1.106390777387117,1.1237752206071332
11400,0.0002704714946722896,1.1198669791221618,1.1039947129912295,1.1216365596485478
11600,0.00026943573661626126,1.1242946982383728,1.1025653608562052,1.119359976896633
11800,0.00026838418081729656,1.1184498965740204,1.0991700359160723,1.1190773120627628
12000,0.00026731696636448786,1.1190953314304353,1.0976125811169342,1.1158591031177716
12200,0.00026623423441809465,1.111996477842331,1.0986800330967694,1.114167664384634
12400,0.0002651361281908727,1.1137538611888886,1.0963778846716903,1.1123118791795656
12600,0.00026402279292913076,1.1115801572799682,1.0950114122998171,1.1114666606526595
12800,0.0002628943758935194,1.1111409962177277,1.0941187452780785,1.1089392324501306
13000,0.00026175102633955256,1.1105089128017425,1.0902238607831984,1.1065772975478625
13200,0.0002605928954978656,1.0998838186264037,1.0889570785355718,1.1074233227101196
13400,0.0002594201365542123,1.102894401550293,1.0892088838606195,1.1037496807931484
13600,0.0002582329046292025,1.1045291304588318,1.0877055682634051,1.1049453079157106
13800,0.0002570313567577848,1.1159012198448182,1.0847993343669744,1.1028507820821876
14000,0.00025581565186847543,1.1049113690853118,1.0855821767733844,1.1000575701773663
14200,0.00025458595076233663,1.0984735250473023,1.082366806710011,1.09782662469151
14400,0.00025334241609170784,1.1037510693073274,1.0831240994073152,1.099722607854903
14600,0.0002520852123386915,1.1096718430519104,1.080227317818566,1.0984573764929542
14800,0.0002508145057933968,1.0894223988056182,1.0798433276822161,1.0961242597158873
15000,0.0002495304645319451,1.0950831949710846,1.079029078041199,1.09529689224854
15200,0.00024823325839423824,1.102126806974411,1.0786335558682867,1.0948393032090606
15400,0.0002469230589614936,1.0982304334640502,1.0775944687871397,1.0953343157441287
15600,0.00024560003953354935,1.0952222049236298,1.073211927694683,1.0906262936404996
15800,0.00024426437510594224,1.0848023176193238,1.0731820113737598,1.0905949830347426
16000,0.00024291624234676058,1.0839757084846497,1.0725077314104596,1.090563212790472
16200,0.00024155581957327677,1.0854937851428985,1.071913734703166,1.0901471340982298
16400,0.00024018328672836104,1.0841355323791504,1.0711262818429217,1.0890643625943566
16600,0.00023879882535668065,1.0827119886875152,1.0694167656519922,1.0860146187242892
16800,0.00023740261858068684,1.0820904433727265,1.0696074809483604,1.0870286084998
17000,0.00023599485107639326,1.0849806070327759,1.0663888556525496,1.0853890302962743
17200,0.00023457570904894905,1.0795550763607025,1.0661714033395664,1.0849792005710548
17400,0.00023314538020800945,1.0847041726112365,1.0657313770741677,1.0827653955194245
17600,0.00023170405374290743,1.0733462929725648,1.0647479623263696,1.082204942707027
17800,0.00023025192029762964,1.0808669209480286,1.0626299539705562,1.0796384422069403
18000,0.00022878917194560011,1.0764025747776031,1.0621016974113118,1.0786670309846191
18200,0.0002273160021642746,1.0670905590057373,1.0616208942312944,1.0778248976300362
18400,0.00022583260580954936,1.0883721590042115,1.0586244877058943,1.0763555051219214
18600,0.00022433917908998768,1.074408805370331,1.0596997168955262,1.076439584950535
18800,0.00022283591954086734,1.0704358756542205,1.0590367686206161,1.0761795225381567
19000,0.00022132302599805264,1.0769533097743988,1.0577837536103165,1.0772207360677761
19200,0.00021980069857169458,1.0650530457496643,1.0562883597415649,1.072675875052544
19400,0.00021826913861976204,1.0673735737800598,1.0547044417562492,1.0714167724560992
19600,0.00021672854872140852,1.0655799388885498,1.0545400043984379,1.0717513575423487
19800,0.00021517913265017678,1.0664474606513976,1.0541064587158353,1.0724376190100877
20000,0.00021362109534704584,1.0672422170639038,1.0528478435274748,1.0704091034661292
20200,0.00021205464289332344,1.06739981174469,1.0527097500402092,1.0708925864831635
20400,0.00021047998248338793,1.066517722606659,1.0515956983940609,1.0685653890639224
20600,0.0002088973223972823,1.0663676917552949,1.051178747048663,1.0678271997839601
20800,0.00020730687197316542,1.053112643957138,1.05110887009368,1.068333499922055
21000,0.00020570884157962256,1.0653936207294463,1.0503425145127963,1.0673788995247628
