step,lr,train_ce,val_ce,test_ce
200,0.00019999999999999998,2.45370557308197,2.4595491356556165,2.4652791577012967
400,0.00029999756927389244,2.1484854459762572,2.144756374988675,2.151609314182567
600,0.00029997782832587506,1.8242032647132873,1.8138328089871436,1.8288789447507734
800,0.0002999382498380628,1.626437348127365,1.6127066982313525,1.6333002082138273
1000,0.0002998788390454952,1.5247068524360656,1.5031961350436724,1.5238054935487073
1200,0.00029979960380642674,1.4617228746414184,1.4412406273551757,1.4626201700701205
1400,0.000299700554601288,1.4136128067970275,1.3901413052769032,1.4101839538042005
1600,0.00029958170453129907,1.3732203722000123,1.3576357955915603,1.3787399319207625
1800,0.00029944306931673685,1.351068913936615,1.3337190757363528,1.3544239054773235
2000,0.00029928466729485585,1.3335607588291167,1.3166557988558998,1.3363614046427168
2200,0.00029910651941746227,1.314162904024124,1.294617903647308,1.3139895689756778
2400,0.0002989086492481432,1.3032783091068267,1.2814092074623074,1.3004509452974045
2600,0.0002986910829591495,1.2961389422416687,1.2688547664194847,1.2870091027415937
2800,0.0002984538493279343,1.2759275794029237,1.2555146442791056,1.2746337394699236
3000,0.00029819697973334635,1.2669239521026612,1.2467831893226697,1.265505497010511
3200,0.0002979205081514798,1.256808739900589,1.2357243348401534,1.2557775260813406
3400,0.0002976244711511799,1.246652615070343,1.226806228231044,1.2449668282513764
3600,0.0002973089078892063,1.2399199843406676,1.2176308863722354,1.2393395011499673
3800,0.0002969738601050537,1.2368888974189758,1.2116201474770811,1.2306560390864012
4000,0.000296619372115431,1.2276743650436401,1.2029070708498584,1.2242573478417504
4200,0.0002962454908083994,1.2134190559387208,1.1973835491474774,1.2164837628945537
4400,0.0002958522656371706,1.208484810590744,1.1912976885139677,1.2118479410807292
4600,0.00029543974861356593,1.2138711571693421,1.1895437272503162,1.2065240162211754
4800,0.0002950079943011361,1.1988969922065735,1.1826917923102944,1.2003153673580984
5000,0.00029455705980794487,1.1940899789333344,1.176711366285074,1.1946264381121416
5200,0.0002940870047790147,1.189897632598877,1.171667287649585,1.188039549087845
5400,0.0002935978913884379,1.1959650635719299,1.16804909333919,1.185474220363573
5600,0.0002930897843311527,1.1777386367321014,1.1638889698765302,1.181112855661024
5800,0.0002925627508143863,1.1810492753982544,1.158827071419579,1.1763807123632504
6000,0.0002920168605487652,1.1750174403190612,1.1559820784510086,1.172658213442675
6200,0.00029145218573909434,1.1637151479721068,1.1507895863768673,1.1689690851853378
6400,0.00029086880107480714,1.1736673712730408,1.1486712880266448,1.1653834058328418
6600,0.0002902667837200859,1.1637896478176117,1.1444734001032058,1.1614184491085335
6800,0.0002896462133036556,1.1562415301799773,1.14054904060636,1.1561023486874853
7000,0.0002890071719082511,1.1481447756290435,1.136651461194606,1.153063137948017
7200,0.00028834974405976045,1.1546989798545837,1.1338165690067301,1.1504954785238501
7400,0.00028767401671604426,1.1505641222000123,1.13264202337835,1.1494272173844866
7600,0.0002869800792554342,1.1446398496627808,1.1273916694971198,1.1442039102682082
7800,0.0002862680234649106,1.1414372980594636,1.1222966989165009,1.1395643160922444
8000,0.0002855379435279621,1.1452043890953063,1.123551947532436,1.139925561724227
8200,0.0002847899360121278,1.1303155839443206,1.1179410621164954,1.1342082263645652
8400,0.0002840240998562243,1.1383478879928588,1.1158340089986838,1.132635205027323
8600,0.00028324053635725937,1.1363505303859711,1.1140525689835425,1.131693774634205
8800,0.00028243934915703293,1.1302619516849517,1.1126122557617106,1.1315979067408939
9000,0.00028162064422842875,1.1312198162078857,1.1108215590016741,1.1284110590526144
9200,0.00028078452986139734,1.1292338609695434,1.1090619974536198,1.1260451174330437
9400,0.00027993111664863235,1.1303019523620605,1.1067388344831917,1.1221036710674877
9600,0.00027906051747094264,1.1172896146774292,1.1049329694310648,1.1209623326964195
9800,0.0002781728474823215,1.1182744920253753,1.1024535272293703,1.1181490743533515
10000,0.00027726822409471517,1.1132375657558442,1.0991306660113644,1.1158694102090359
10200,0.000276346766962493,1.1131895840168,1.0961805164122773,1.1128971963187697
10400,0.00027540859796662044,1.1074944496154786,1.0937148784548976,1.110523692587279
10600,0.00027445384119853826,1.1057957470417024,1.092939676821604,1.1097470342853075
10800,0.0002734826229437487,1.107291841506958,1.0923897265111837,1.108321658212705
11000,0.0002724950716651118,1.1066473245620727,1.0901971413129998,1.1060343049510906
11200,0.0002714913179858539,1.103603482246399,1.0883936366260742,1.104554101110119
11400,0.0002704714946722896,1.1049287557601928,1.0890880414782413,1.1072965872179077
11600,0.00026943573661626126,1.0995629191398621,1.0863759189073152,1.1032081419543713
11800,0.00026838418081729656,1.0991978466510772,1.0826811050326564,1.0994999863257542
12000,0.00026731696636448786,1.0949208796024323,1.0819826951311913,1.1001566253008939
12200,0.00026623423441809465,1.099639070034027,1.0793330756603448,1.0961441428615042
12400,0.0002651361281908727,1.0909422576427459,1.078232266241477,1.0950492211764076
12600,0.00026402279292913076,1.0897348046302795,1.078034383287183,1.0933277600349247
12800,0.0002628943758935194,1.0886556565761567,1.0770465464170866,1.0934435352653538
13000,0.00026175102633955256,1.0830919682979583,1.0743645742256445,1.0892013288234086
13200,0.0002605928954978656,1.0893638014793396,1.0721276533805717,1.089267218911454
13400,0.0002594201365542123,1.0813076734542846,1.0707219818891105,1.0869083427220547
13600,0.0002582329046292025,1.0830352485179902,1.070423458858221,1.0864904111120561
13800,0.0002570313567577848,1.0912547528743743,1.070355885269172,1.084580265336976
14000,0.00025581565186847543,1.0792577743530274,1.0666430244267147,1.0825714462104885
14200,0.00025458595076233663,1.0805110931396484,1.0660040075496091,1.0805958578901256
14400,0.00025334241609170784,1.0864275753498078,1.0643351501274279,1.0781781577988367
14600,0.0002520852123386915,1.0822218716144563,1.064001897740428,1.077263845322012
14800,0.0002508145057933968,1.0803633511066437,1.0617536252146849,1.075466378265272
15000,0.0002495304645319451,1.0760099351406098,1.0608367688096494,1.077229992340729
15200,0.00024823325839423824,1.0738315761089325,1.0587699132556898,1.0748984827864894
15400,0.0002469230589614936,1.073829585313797,1.057830575956605,1.0735703671304564
15600,0.00024560003953354935,1.0779800772666932,1.0568931733360256,1.0716095537691424
15800,0.00024426437510594224,1.0749021887779235,1.0558159327953656,1.0716257552707473
16000,0.00024291624234676058,1.0698483347892762,1.0548884477283569,1.0704579098187785
16200,0.00024155581957327677,1.0664543569087983,1.052505778904795,1.0677007440059751
16400,0.00024018328672836104,1.0643735110759736,1.0522106989061695,1.0676741756903383
16600,0.00023879882535668065,1.061366045475006,1.0520419086546478,1.0659845876070038
16800,0.00023740261858068684,1.06636683344841,1.0507947562742617,1.06523566183664
17000,0.00023599485107639326,1.0598058938980102,1.0474929484164044,1.064376944452347
17200,0.00023457570904894905,1.062523066997528,1.0494623591493646,1.06306996007217
17400,0.00023314538020800945,1.0587229192256928,1.0467711528638555,1.0604474282765548
17600,0.00023170405374290743,1.0586362719535827,1.045921409374683,1.0594255959189132
17800,0.00023025192029762964,1.0578918993473052,1.0436881737024204,1.059048571380603
18000,0.00022878917194560011,1.0595165073871613,1.044531743298887,1.0584115214731502
18200,0.0002273160021642746,1.0561821401119231,1.0433006680086188,1.0571112804737914
18400,0.00022583260580954936,1.0563273668289184,1.0431270144221827,1.0565162292794958
18600,0.00022433917908998768,1.0495200037956238,1.0425655771641726,1.0559768147568735
18800,0.00022283591954086734,1.0497673243284225,1.0398971890892756,1.0547339771647233
19000,0.00022132302599805264,1.0502657353878022,1.0389697821835766,1.0524957885923625
19200,0.00021980069857169458,1.049322521686554,1.0390379852104357,1.0530813053114472
19400,0.00021826913861976204,1.0542521595954895,1.0380760326011174,1.0523605422278126
19600,0.00021672854872140852,1.0578893303871155,1.0374513786887611,1.0518767674008014
19800,0.00021517913265017678,1.053281706571579,1.035717575173629,1.051107793680222
20000,0.00021362109534704584,1.0468458592891694,1.0350741753080506,1.049948697235676
20200,0.00021205464289332344,1.0449866116046906,1.0356680681192907,1.0486875345817503
20400,0.00021047998248338793,1.0412051498889923,1.0341858184305714,1.0486228351691296
20600,0.0002088973223972823,1.0433395445346831,1.0327921966481273,1.046529388881325
20800,0.00020730687197316542,1.0430529952049254,1.0306508326296504,1.0447972676038648
21000,0.00020570884157962256,1.0478804051876067,1.031522133539661,1.0452319631678595
21200,0.00020410344258784026,1.0465466260910035,1.031397003238484,1.0442829600790404
21400,0.00020249088734364815,1.0348292708396911,1.0296600394542466,1.0429432529142533
21600,0.0002008713891394322,1.0428111732006073,1.0287745694408026,1.0434933230369468
21800,0.00019924516218592216,1.0356803297996522,1.0280330921261571,1.0422501649074123
22000,0.00019761242158385843,1.0321958839893342,1.0274864100218883,1.0422082931996337
22200,0.00019597338329554044,1.034473729133606,1.0282183182654265,1.0426478641070027
22400,0.00019432826411626137,1.039493155479431,1.0252933282069496,1.0399758599364848
22600,0.0001926772816456328,1.037546855211258,1.0258723496327329,1.0409551008892022
22800,0.00019102065425880279,1.0336940497159959,1.02331373544807,1.0391031848122758
23000,0.0001893586010775714,1.0313536763191222,1.0220235145910843,1.0371325202182886
23200,0.00018769134194140748,1.0298259973526,1.0215994246191047,1.0367584213395937
