step,lr,train_ce,val_ce,test_ce
200,0.00019999999999999998,2.4746396780014037,2.4725125461258495,2.4791222147841423
400,0.00029997228501335495,2.3572502374649047,2.3544006443363976,2.3614925924294345
600,0.00029974725763964416,2.1125753045082094,2.103285055943199,2.113237037008545
800,0.0002992964111615918,1.9458753228187562,1.9324740208652167,1.9435946222245575
1000,0.00029862042545640875,1.8301971912384034,1.8180256642793353,1.832680986837598
1200,0.00029772031991162114,1.7338531553745269,1.72307604035557,1.7411042877572234
1400,0.0002965974518878319,1.6738113701343535,1.6552130118956212,1.6732547773617485
1600,0.00029525351467181926,1.6303134620189668,1.6062103330185113,1.626814300561301
1800,0.0002936905349230572,1.5856417894363404,1.5709598151622979,1.5922570003671301
2000,0.0002919108696175102,1.5660203218460083,1.5373778472937822,1.55948420436525
2200,0.0002899172024933089,1.536510181427002,1.514059866250997,1.5393401851646493
2400,0.0002877125400036696,1.5093233704566955,1.4919199384183994,1.5145187907118765
2600,0.00028530020678315743,1.5060440838336944,1.4784860562044633,1.5000581427599484
2800,0.0002826838406341323,1.4848699748516083,1.4645160248405056,1.4899718080113153
3000,0.000279867387040937,1.4741558730602264,1.4514427352015404,1.4766032929180446
3200,0.00027685509322010075,1.4690008997917174,1.4466578854076784,1.4692708732493094
3400,0.0002736515017155295,1.4481559634208678,1.4293301096991915,1.4544518130949173
3600,0.00027026144354834263,1.437301379442215,1.417057021402228,1.4437625475266223
3800,0.00026669003093168564,1.436173003911972,1.4094694381734285,1.432668301117028
4000,0.00026294264956150393,1.4288067519664764,1.402193222590369,1.4244284915205887
4200,0.0002590249504949053,1.4186998903751373,1.3981305635156214,1.4235674540201824
4400,0.0002549428416283563,1.4093757152557373,1.3938962831548236,1.4168514640284964
4600,0.0002507024787885652,1.402673637866974,1.3848956519211115,1.407116944762482
4800,0.00024631025644948547,1.4043302059173584,1.3777850784434473,1.4007991514081195
5000,0.00024177279808943855,1.387827032804489,1.3742971857353368,1.3959799519711622
5200,0.00023709694620289813,1.3916085243225098,1.3704591728979514,1.3906739016066834
5400,0.0002322897519819975,1.38172145485878,1.365423357773848,1.387648610807911
5600,0.00022735846468332062,1.3773073196411132,1.3617705394921826,1.3864599130383286
5800,0.00022231052069601132,1.3791240215301515,1.354702221932526,1.376929477808072
6000,0.00021715353232768672,1.3785505771636963,1.3533549577821906,1.3739375213852867
6200,0.00021189527632506526,1.3637048721313476,1.3460171895831106,1.3688139066873823
6400,0.00020654368214661998,1.3622602939605712,1.3451644887252114,1.3694709811095345
6600,0.00020110682000494263,1.3637333393096924,1.3445409574644784,1.3655774029199916
6800,0.00019559288869685,1.3505420088768005,1.3351845882706723,1.3573284670799155
7000,0.00019001020323958527,1.3593792974948884,1.3334020024213697,1.3571359208780198
7200,0.0001843671823317587,1.3569129586219788,1.3318520658894588,1.3525009623983764
7400,0.00017867233565793659,1.3462486863136292,1.3283424974019564,1.3489460183475115
7600,0.00017293425105602346,1.3441599547863006,1.3238174188998424,1.3462226223577076
7800,0.00016716158156678852,1.3448812186717987,1.3238236194843698,1.3460028667654067
8000,0.00016136303238506645,1.3346045017242432,1.3181990949731124,1.3398730927783726
8200,0.0001555473477323098,1.3350757956504822,1.3164006440794755,1.3396542156399407
8400,0.00014972329767028872,1.3430233240127563,1.312764803922995,1.3352717499009117
8600,0.00014389966487582398,1.331951093673706,1.3107894374046019,1.3326941591097257
8800,0.00013808523139649618,1.3207048296928405,1.3096148524297124,1.3320037276320547
9000,0.0001322887654073041,1.3310866475105285,1.3051308902856178,1.3279404369933332
9200,0.00012651900798824238,1.3293084025382995,1.3050467971177317,1.3265142875486926
9400,0.00012078465994273933,1.3146770477294922,1.301462873617099,1.3235775331065525
9600,0.00011509436867683112,1.32188521027565,1.2993466562718605,1.321047849046584
9800,0.00010945671515885983,1.3083625316619873,1.297140770039316,1.3194565835378966
10000,0.00010388020097935924,1.3116322576999664,1.2953855236335912,1.31774204418955
10200,9.837323553064292e-05,1.3089734196662903,1.292749723932979,1.3144716889528447
10400,9.294412332542684e-05,1.3085070848464966,1.2913189460718664,1.3136101283112358
10600,8.760105147361136e-05,1.3108229279518127,1.2883709249062585,1.3114213932141678
10800,8.235207733610588e-05,1.3041356563568116,1.2861196992654655,1.308399047730605
11000,7.720511637431607e-05,1.2965488255023956,1.2843713092548734,1.3064893600820693
11200,7.216793021361514e-05,1.2993858098983764,1.2845152191133185,1.3066504346535313
11400,6.724811493880053e-05,1.2928458094596862,1.2803855083756528,1.3019726284902529
11600,6.245308963918577e-05,1.3019071996212006,1.2800471068066641,1.3025231030645987
11800,5.7790085220601986e-05,1.2951988756656647,1.277226461032796,1.299114854761971
12000,5.3266133501180144e-05,1.2959994554519654,1.2763428375404078,1.2981438457233492
12200,4.8888056607358365e-05,1.299528068304062,1.2754324599103561,1.298088775283989
12400,4.466245668610387e-05,1.2946554362773894,1.2734588466511572,1.2968421509659958
12600,4.059570594886544e-05,1.2931143760681152,1.2718644228287832,1.2942413907650203
12800,3.669393706226762e-05,1.2953201055526733,1.2717438332211428,1.294018712537042
13000,3.2963033900040126e-05,1.2874784290790557,1.2697578676038295,1.2918811681674105
13200,2.940862267012672e-05,1.2916374444961547,1.2684986165971441,1.290227685142877
13400,2.6036063430354437e-05,1.287271362543106,1.2672851741792472,1.2899299905832164
13600,2.285044200545805e-05,1.2880204677581788,1.2665881795823628,1.2887405141497055
13800,1.9856562317648094e-05,1.2783268928527831,1.265659882488472,1.2876865872304872
14000,1.705893914228856e-05,1.2804481983184814,1.2649528803727543,1.2867332621788723
14200,1.4461791299608182e-05,1.278384917974472,1.263477400410505,1.2856793972503746
14400,1.206903529271318e-05,1.2902189075946808,1.2632602878599481,1.2852652523662191
14600,9.884279401493878e-06,1.2833350241184234,1.2626115452700912,1.2842703602685372
14800,7.910818241333166e-06,1.2831462383270265,1.2616104818049763,1.2837931405822294
15000,6.1516277948210734e-06,1.2810929000377655,1.2614689018979444,1.283343662499342
15200,4.609360923968314e-06,1.2802370190620422,1.261346283818227,1.2829246868748916
15400,3.2863433696860453e-06,1.2844915390014648,1.2608052505966172,1.2825243946488207
15600,2.1845702445649704e-06,1.278375405073166,1.260520811063918,1.2822031179118902
15800,1.305703024242244e-06,1.2717287123203278,1.260256322763734,1.2819115301941861
16000,6.510670418936382e-07,1.2753727734088898,1.2600867262277935,1.2818217222717987
16200,2.2164948962894446e-07,1.2732993245124817,1.2600345109638416,1.281767079719607
16400,1.80979298046835e-08,1.2869712591171265,1.2599890142758972,1.2817303313180846
16479,2.8278583807939126e-12,1.270281231403351,1.2599894750554257,1.2817291625662073
