step,lr,train_ce,val_ce,test_ce
200,0.00019999999999999998,2.5900073528289793,2.589246886420952,2.5951202156710993
400,0.0002998993370276523,2.4085357069969175,2.4007845626783415,2.4053432692906895
600,0.00029908262449019463,2.17342449426651,2.1685231718817106,2.1747508447793
800,0.0002974495637829791,1.9930462300777436,1.985693745693918,1.9975476833831871
1000,0.0002950090972366361,1.8683064997196197,1.8542557557069437,1.868683812356496
1200,0.0002917745883830009,1.7544546663761138,1.7437781390071871,1.7601531093384224
1400,0.00028776374877894853,1.6855806708335876,1.6641651863077727,1.6818568637528875
1600,0.0002829985410212682,1.6180003821849822,1.6036481711611377,1.6235823175806021
1800,0.00027750505848364983,1.5707407653331757,1.5590233627331247,1.576203768469727
2000,0.00027131338243431986,1.5460671484470367,1.524448776117507,1.5459475296147513
2200,0.00026445741731672285,1.5202744483947754,1.4976312605851894,1.5159657115838001
2400,0.00025697470509522123,1.5004293620586395,1.4797226498958578,1.4978925921923576
2600,0.00024890621968242055,1.4842629551887512,1.4577308592256109,1.4797877562315371
2800,0.0002402961425737967,1.4574384808540344,1.4404840013153526,1.4608919731076635
3000,0.00023119162091820845,1.4467859029769898,1.4229192496622172,1.4458782288275018
3200,0.00022164250934905442,1.4346061825752259,1.409996189675514,1.4317935591314788
3400,0.00021170109698975836,1.4233175575733186,1.4011699649290141,1.4230516095790795
3600,0.00020142182112844857,1.407995843887329,1.3924854470617956,1.4123890090924238
3800,0.0001908609691296957,1.4045346796512603,1.3792598266669622,1.4003619172485207
4000,0.00018007637021558216,1.3920691907405853,1.3733351353977963,1.3967977169247028
4200,0.00016912707880385256,1.3780780971050262,1.3642240397957794,1.3873120707460116
4400,0.0001580730511371252,1.381366676092148,1.35803524901248,1.3798691246465138
4600,0.0001469748169738816,1.3743672251701355,1.3511955473276251,1.3723560534343802
4800,0.000135893148138992,1.3608072102069855,1.344353739115726,1.3665807061000708
5000,0.00012488872574873105,1.3520753860473633,1.3368116354538222,1.3593311498810552
5200,0.00011402180793249686,1.3493966102600097,1.3318262572377841,1.3532018944993172
5400,0.00010335189987072558,1.3494156777858735,1.3290929249840906,1.3516635660420229
5600,9.293742795581209e-05,1.3465305030345918,1.3202862019628208,1.3434456467297735
5800,8.283541986026881e-05,1.3295470416545867,1.3181292634261281,1.3399507414477239
6000,7.310119226400992e-05,1.331289279460907,1.3135406866762704,1.3359167467163424
6200,6.378804795070574e-05,1.3227357745170594,1.3104525016526045,1.3322355018642937
6400,5.494698393185144e-05,1.321290272474289,1.3058175978971103,1.3269550067963602
6600,4.6626412196806504e-05,1.3227977693080901,1.3024900140345468,1.3246416083603116
6800,3.887189461792518e-05,1.3172523081302643,1.3005189051275057,1.3224367420681875
7000,3.1725893462386444e-05,1.3104487895965575,1.2974283693094109,1.3192126470286838
7200,2.522753887687502e-05,1.3078129470348359,1.2944271712298907,1.3153736690562063
7400,1.9412414618320532e-05,1.313229149580002,1.292601786055382,1.3143340378019293
7600,1.431236320399583e-05,1.3074361324310302,1.2902513375567284,1.3124859492740033
7800,9.955311547932454e-06,1.3229138374328613,1.2887015670245507,1.3106927149739003
8000,6.365118038437855e-06,1.2988310396671294,1.2872311995563286,1.3096674670787545
8200,3.561441894086786e-06,1.306448018550873,1.2864699465796736,1.3087585183112243
8400,1.5596355135699734e-06,1.3044270873069763,1.2859507202570402,1.3080188601535792
8600,3.7066040887133163e-07,1.3152743458747864,1.2856400912622592,1.3078205034556107
8789,1.027183268442755e-11,1.3104695677757263,1.2855071887493559,1.307741920389545
