step,lr,train_ce,val_ce,test_ce
200,0.00019999999999999998,2.907237231731415,2.9082926278875725,2.9102229883025386
400,0.00029996564232142307,2.4365469932556154,2.438821721991506,2.4449203678695066
600,0.000299686699463218,2.2875771522521973,2.2862598226072532,2.292702519510929
800,0.0002991279330457488,2.111181116104126,2.1037598062476124,2.111991398494205
1000,0.0002982903876241315,1.951907742023468,1.9492246371948965,1.9603894612073804
1200,0.00029717562890154336,1.84646133184433,1.8308060057560958,1.843900224683401
1400,0.0002957857408023049,1.748784214258194,1.733262175433238,1.7508647886949826
1600,0.00029412332157620244,1.6653766274452209,1.6503404465027944,1.671584165242755
1800,0.0002921914789413333,1.6149514257907867,1.5974210871850456,1.6187350333233084
2000,0.00028999382427455296,1.5689508676528932,1.5543606389749274,1.5763728050688548
2200,0.0002875344658603858,1.5436459839344026,1.5195572610203438,1.5401246490055165
2400,0.0002848180012110183,1.5171516478061675,1.4902305964589864,1.5139686790100413
2600,0.00028184950847173355,1.484764140844345,1.4712200389176369,1.4921787320929674
2800,0.00027863453692785167,1.4658962607383728,1.4452297630105881,1.4671387598715837
3000,0.0002751790966309241,1.4439044892787933,1.424925250415819,1.4475730354711265
3200,0.00027148964716357363,1.444395524263382,1.4163175868094764,1.4373665112991727
3400,0.0002675730855639832,1.4234504520893096,1.400006525437817,1.4222000823623833
3600,0.0002634367334326077,1.4088812589645385,1.389050463498649,1.4095249546457744
3800,0.00025908832324521096,1.397415965795517,1.373247966927997,1.3950520113636187
4000,0.0002545359838978147,1.379789161682129,1.3619560967801831,1.3866406038929155
4200,0.0002497882255105815,1.3708223342895507,1.3538544134408848,1.3779133869644389
4400,0.00024485392351903914,1.3644718766212462,1.3447352568024933,1.3679506919519135
4600,0.000239742302082386,1.3541998505592345,1.3386599496472211,1.3616079133132408
4800,0.0002344629168398952,1.348520827293396,1.3318651724244526,1.3541263485068231
5000,0.00022902563704764993,1.352230393886566,1.3249034686986088,1.3461623643534173
5200,0.00022344062712900678,1.3435867726802826,1.3208866099179801,1.3429593763982688
5400,0.00021771832767327362,1.3348777770996094,1.312400068585943,1.3332460534227684
5600,0.0002118694359181251,1.3273754954338073,1.3098996338516766,1.3312852808846116
5800,0.0002059048857522404,1.3292959690093995,1.301327460265181,1.3233146138291392
6000,0.0001998358272755468,1.3143056511878968,1.2971365603881686,1.3182212853781345
6200,0.0001936736059552798,1.3126866161823272,1.2889296625683502,1.3102776145254673
6400,0.00018742974141682358,1.311761772632599,1.2863202974479395,1.3076673969596897
6600,0.00018111590590898162,1.2982435941696167,1.2811046929151007,1.302957246759984
6800,0.0001747439024839339,1.2967908143997193,1.2776374045915628,1.2985546854437224
7000,0.00016832564293267076,1.2956849575042724,1.2726509900735383,1.2947451833028714
7200,0.00016187312551715108,1.2825525283813477,1.268901557926617,1.2895442586166255
7400,0.00015539841254081196,1.289058232307434,1.263937599844001,1.2840036187340143
7600,0.00014891360779935967,1.2824695408344269,1.2622133662507111,1.2830716472176678
7800,0.0001424308339539952,1.2792804658412933,1.2574047506334098,1.2784261745070353
8000,0.0001359622098693727,1.2665365397930146,1.253292955743958,1.2726107055688254
8200,0.00012951982795865498,1.2721447706222535,1.2508870082492811,1.2704044134901291
8400,0.00012311573157801776,1.2781372785568237,1.2468399229483558,1.2669593260678516
8600,0.00011676189251286037,1.2568784356117249,1.244416009093054,1.2637283999533395
8800,0.00011047018859781058,1.2598101794719696,1.2409578530943681,1.2607548441907692
9000,0.00010425238151236062,1.259221464395523,1.2384701867277979,1.2592373703190414
9200,9.812009479364313e-05,1.2531737983226776,1.2358500642716939,1.2552996562484517
9400,9.208479210744945e-05,1.2405527174472808,1.2323649688877238,1.2517488247527049
9600,8.61577558181109e-05,1.2491567015647889,1.228981456833158,1.248886858334959
9800,8.03500658973038e-05,1.2481505393981933,1.2266221918451479,1.2468952612890123
10000,7.467257921120625e-05,1.248646992444992,1.2243406708808375,1.2445157051464417
10200,6.913590922472801e-05,1.236805373430252,1.222391316977917,1.2416299358039822
10400,6.375040616075213e-05,1.2276401042938232,1.2207022743710016,1.242018105064268
10600,5.852613765148105e-05,1.2292407214641572,1.217629470961313,1.237440856921498
10800,5.3472869918055755e-05,1.2352568626403808,1.2160353775432766,1.2354238981110115
11000,4.860004951363113e-05,1.2319476425647735,1.2151904125281683,1.2345780846243855
11200,4.391678566403776e-05,1.2263335585594177,1.212082526388177,1.2316108685469656
11400,3.9431833239040654e-05,1.2278298795223237,1.20992383735718,1.2294163456333567
11600,3.5153576386030315e-05,1.2254715740680695,1.208207882269486,1.2277079857014683
11800,3.1090012856739825e-05,1.2270401418209076,1.2066594541976752,1.2269280335754806
12000,2.72487390562883e-05,1.22978875041008,1.2052501755883713,1.225080294312346
