step,lr,train_ce,val_ce,test_ce
200,0.00019999999999999998,2.44526047706604,2.440309412239068,2.4469930563377473
400,0.00029999756927389244,2.106316828727722,2.1015533260954586,2.107365579865917
600,0.00029997782832587506,1.7680578172206878,1.758160040699723,1.7754393996013047
800,0.0002999382498380628,1.5952728331089019,1.5702912822352468,1.5908508315900938
1000,0.0002998788390454952,1.4990338921546935,1.4749753655970468,1.4957697592790855
1200,0.00029979960380642674,1.4438285171985625,1.4175765354860903,1.4374133989634232
1400,0.000299700554601288,1.4040279746055604,1.3782899444598795,1.3995120728530914
1600,0.00029958170453129907,1.3715830445289612,1.34507292344249,1.3670745408114486
1800,0.00029944306931673685,1.350160151720047,1.3242559388319792,1.3461116952552146
2000,0.00029928466729485585,1.3193775475025178,1.304790376659805,1.3263160291286957
2200,0.00029910651941746227,1.3042032837867736,1.2890750483462685,1.3085951077479765
2400,0.0002989086492481432,1.2900611758232117,1.2756094201987178,1.2944754919172325
2600,0.0002986910829591495,1.2801649510860442,1.2595147411276675,1.2791857830929085
2800,0.0002984538493279343,1.2682744562625885,1.250137038469102,1.2679866680397762
3000,0.00029819697973334635,1.2527450323104858,1.243811069483421,1.2636430689705491
3200,0.0002979205081514798,1.2476196527481078,1.2314708556159069,1.2494748342712862
3400,0.0002976244711511799,1.2367140114307404,1.2211835465188754,1.2385197691250263
3600,0.0002973089078892063,1.2275294601917266,1.2165546134366827,1.2336579487997532
3800,0.0002969738601050537,1.2403775572776794,1.2080470522422009,1.22917162441234
4000,0.000296619372115431,1.221305537223816,1.2042884392785134,1.2217432053090087
4200,0.0002962454908083994,1.2131260573863982,1.1964682908487787,1.2169561820799426
4400,0.0002958522656371706,1.20294109582901,1.1913498590079723,1.209624687736109
4600,0.00029543974861356593,1.2003278195858003,1.186489639486403,1.2046201042934301
4800,0.0002950079943011361,1.2057154059410096,1.1800805916220456,1.201062865073937
5000,0.00029455705980794487,1.203249877691269,1.1742105569082324,1.1943986887408304
5200,0.0002940870047790147,1.2017728805541992,1.1727113827969962,1.1910945651930946
5400,0.0002935978913884379,1.1842346787452698,1.1676125398817923,1.186003533422687
5600,0.0002930897843311527,1.181408303976059,1.1630619927031136,1.182351149030966
5800,0.0002925627508143863,1.1771969497203827,1.158178861390045,1.1783478397062455
6000,0.0002920168605487652,1.1695179224014283,1.1568212800532127,1.1750184360402849
6200,0.00029145218573909434,1.169739729166031,1.1520562391000386,1.1711139724314141
6400,0.00029086880107480714,1.1651597976684571,1.146703559516478,1.1648944759482294
6600,0.0002902667837200859,1.1611433684825898,1.1447686592879622,1.1627406764021007
6800,0.0002896462133036556,1.156533521413803,1.1406463177261557,1.157323525814702
7000,0.0002890071719082511,1.1656463384628295,1.1368854462728237,1.1578809887088106
7200,0.00028834974405976045,1.153208500146866,1.1341549739786603,1.15267575944741
7400,0.00028767401671604426,1.1505219995975495,1.1321352119428787,1.1510241867954467
7600,0.0002869800792554342,1.1546701312065124,1.1300762492987217,1.1447272427347601
7800,0.0002862680234649106,1.1414634585380554,1.127977735224204,1.1440730682687537
8000,0.0002855379435279621,1.138448280096054,1.122970936024008,1.141088419947131
8200,0.0002847899360121278,1.1418389916419982,1.121969434430193,1.1404163044594224
8400,0.0002840240998562243,1.137820941209793,1.1190030179206651,1.1358290009681922
8600,0.00028324053635725937,1.129926598072052,1.1174223841991306,1.1368554047634807
8800,0.00028243934915703293,1.124106752872467,1.1139935573012993,1.1333736090068538
9000,0.00028162064422842875,1.1374946355819702,1.1127940342960136,1.132518038785604
9200,0.00028078452986139734,1.1306084632873534,1.1094900100599114,1.128694346061643
9400,0.00027993111664863235,1.1266493380069733,1.1062002335139198,1.1260154155620827
9600,0.00027906051747094264,1.1223605453968049,1.104539339080865,1.1229823411479622
9800,0.0002781728474823215,1.1144293308258058,1.104249951246059,1.1213772622923788
10000,0.00027726822409471517,1.1164516866207124,1.1002544242287193,1.1197560091506287
10200,0.000276346766962493,1.1183392763137818,1.0992117329009614,1.1183196637444301
10400,0.00027540859796662044,1.122077065706253,1.1000613593076831,1.118278278890603
10600,0.00027445384119853826,1.1166844308376311,1.0950675614703245,1.1146214780380364
10800,0.0002734826229437487,1.1104463934898376,1.0936205354149484,1.1122674764360267
11000,0.0002724950716651118,1.1109611630439757,1.0940769180243404,1.1106657027442257
11200,0.0002714913179858539,1.1001928746700287,1.0921731237637795,1.1094180835507665
11400,0.0002704714946722896,1.1061429917812347,1.088926231935554,1.1075606162804155
11600,0.00026943573661626126,1.1052014589309693,1.0895203346657392,1.1074727489699743
11800,0.00026838418081729656,1.0964378356933593,1.086976050586173,1.1045893035235501
12000,0.00026731696636448786,1.0935009002685547,1.0849886781716325,1.101791824842794
12200,0.00026623423441809465,1.101258796453476,1.0828715512839733,1.100249735363126
12400,0.0002651361281908727,1.0994413137435912,1.081892200286212,1.0986253184266757
12600,0.00026402279292913076,1.0979601979255675,1.0796324441094785,1.0974957446847886
12800,0.0002628943758935194,1.098147338628769,1.0789332066552113,1.0961599270597224
13000,0.00026175102633955256,1.093138760328293,1.0777954759606285,1.0956836032149246
