step,lr,train_mse,val_mse,test_mse
200,0.00019999999999999998,0.0005475575948366895,0.0005046303532170979,0.0005475587756584653
400,0.0002997312610773647,0.0002002844419621397,0.0001806878413348882,0.00019195889233907855
600,0.000297554606712694,0.00016735052049625664,0.00016402112272441048,0.0001686427858658135
800,0.0002932221351518593,0.00013429913960862904,0.000133200904449702,0.0001350209495285526
1000,0.00028679714510779713,0.00012936720086145214,0.00012863913699137893,0.00012969884582244876
1200,0.0002783735076180219,0.00011441030692367349,0.00011259723065780814,0.00011367430190809749
1400,0.00026807429456052705,0.0001111192144890083,0.00011100114021577279,0.00011149604291528125
1600,0.0002560499805366209,9.591738453309517e-05,9.570427209837362e-05,9.580270786748521e-05
1800,0.00024247624439173107,7.823667765478603e-05,7.71050842806951e-05,7.77603100604293e-05
2000,0.00022755140249461947,6.946058783796616e-05,6.897451848172668e-05,6.960498351624913e-05
2200,0.00021149351127557064,6.444574282795656e-05,6.408443798797883e-05,6.461231665029614e-05
2400,0.00019453718135634286,5.7110516172542704e-05,5.42522423281546e-05,5.4431335063947536e-05
2600,0.00017693014981840096,4.568786243908107e-05,4.538045356060717e-05,4.5693019770128146e-05
2800,0.0001589296606896241,4.618356597347883e-05,4.566412595026618e-05,4.5712923813632436e-05
3000,0.00014079870653166594,3.8503616451635025e-05,3.780101410070942e-05,3.8023376294983215e-05
3200,0.0001228021860395073,3.445894508331548e-05,3.3914852048672565e-05,3.411089346627705e-05
3400,0.00010520303379182683,3.096940554314642e-05,3.074232385684313e-05,3.0920636742269956e-05
3600,8.825837869770246e-05,2.8247202681086492e-05,2.7776069890189152e-05,2.812348694450603e-05
3800,7.221578726589199e-05,2.6986986085830722e-05,2.6334707316974264e-05,2.6618974350805562e-05
4000,5.730964658365909e-05,2.5504478526272577e-05,2.4951272776392713e-05,2.521199828400065e-05
4200,4.375773985091256e-05,2.372289427512442e-05,2.358357712430668e-05,2.3769373166777026e-05
4400,3.175806450213562e-05,2.3327785675064662e-05,2.2528634872287512e-05,2.2730824970163997e-05
4600,2.148593940429953e-05,2.192265910707647e-05,2.1914368599854324e-05,2.2118265736604702e-05
4800,1.3091443395472601e-05,2.1720974291383755e-05,2.137916470184626e-05,2.15109913287134e-05
5000,6.697222587844264e-06,2.1275210292515113e-05,2.1062633095425554e-05,2.122704146048901e-05
5200,2.3966984711278447e-06,2.099920930049848e-05,2.0854217754359443e-05,2.103572643880563e-05
5400,2.527029964895899e-07,2.0852624402323272e-05,2.079258129842029e-05,2.0954759417112324e-05
5495,2.742773165254064e-11,2.0754789784405147e-05,2.078910339068071e-05,2.094947409535631e-05
