step,lr,train_mse,val_mse,test_mse
200,0.00019999999999999998,0.0004942523024510592,0.00046132810265672475,0.0005001740778838707
400,0.0002997312610773647,0.00021118265503901058,0.00019480058637616986,0.00020613276997623458
600,0.000297554606712694,0.00016066691823652947,0.00015430432342162186,0.00015991257202007216
800,0.0002932221351518593,0.0001446217815100681,0.00014096046453976834,0.0001441382773919031
1000,0.00028679714510779713,0.0001252083788131131,0.00012370159741046584,0.000125943325904452
1200,0.0002783735076180219,0.00011451087375462521,0.00011153451222608882,0.00011309313611656597
1400,0.00026807429456052705,9.809604162001052e-05,9.741412213770673e-05,9.880793235920878e-05
1600,0.0002560499805366209,9.343785568489693e-05,9.195684833684936e-05,9.267441187561913e-05
1800,0.00024247624439173107,0.00010605092829791829,0.00010422771976498717,0.00010509534331504256
2000,0.00022755140249461947,7.787818649376276e-05,7.745688543019986e-05,7.803189774594185e-05
2200,0.00021149351127557064,6.703254184685648e-05,6.591215986356309e-05,6.685408086261965e-05
2400,0.00019453718135634286,6.773003224225249e-05,6.642301080071114e-05,6.670999838123944e-05
2600,0.00017693014981840096,5.831477701576659e-05,5.726616125850176e-05,5.813505677823824e-05
2800,0.0001589296606896241,5.305124268488726e-05,5.212231024581177e-05,5.2991616857153446e-05
3000,0.00014079870653166594,4.915171375614591e-05,4.7998745602936566e-05,4.849824439257976e-05
3200,0.0001228021860395073,4.621885182132246e-05,4.590863549806686e-05,4.641029028624127e-05
3400,0.00010520303379182683,3.93255952076288e-05,3.872999084044502e-05,3.902780306155116e-05
3600,8.825837869770246e-05,3.771711635636166e-05,3.7181784467644654e-05,3.76168801184659e-05
3800,7.221578726589199e-05,3.5221565849496986e-05,3.483491408670406e-05,3.530332469381392e-05
4000,5.730964658365909e-05,3.353595257067354e-05,3.3130024596837096e-05,3.343931827905842e-05
4200,4.375773985091256e-05,3.279048487456748e-05,3.21316639945673e-05,3.251575650541451e-05
4400,3.175806450213562e-05,3.076282409892883e-05,3.055205806132025e-05,3.095642602023542e-05
4600,2.148593940429953e-05,3.0378029714484e-05,2.9706564501711082e-05,3.000215441385411e-05
4800,1.3091443395472601e-05,2.9586862001451664e-05,2.887046106149104e-05,2.921744370806581e-05
5000,6.697222587844264e-06,2.887747095883242e-05,2.8540127790289592e-05,2.885736549532422e-05
5200,2.3966984711278447e-06,2.865539945560158e-05,2.8336657289235685e-05,2.864013020536566e-05
5400,2.527029964895899e-07,2.8843807649536755e-05,2.8241678757529538e-05,2.8565127980651926e-05
5495,2.742773165254064e-11,2.841647319655749e-05,2.8237892117679372e-05,2.8558337858571164e-05
