step,lr,train_ce,val_ce,test_ce
200,0.00019999999999999998,2.671916198730469,2.6720335862128253,2.6774294229901314
400,0.0002998449597836336,2.425646114349365,2.4285714921942785,2.4339637166679826
600,0.0002985877599387982,2.243269169330597,2.240880759032468,2.247825079761797
800,0.0002960776348478935,2.060869240760803,2.0530569629941424,2.0617019571674
1000,0.0002923357504474575,1.9191329181194305,1.9125424022657547,1.926741189915086
1200,0.0002873936591441966,1.8118169903755188,1.7989473939473666,1.8154692723549788
1400,0.0002812930337580307,1.7345998167991639,1.7201806751348205,1.735683333812325
1600,0.00027408531612754924,1.6762188613414764,1.6530654760049348,1.671508196370733
1800,0.0002658312833409154,1.6253814160823823,1.5999419074522183,1.62102103639679
2000,0.00025660053524985676,1.5910659611225129,1.5619848190302512,1.5820567160903865
2200,0.0002464709075881385,1.541734778881073,1.526890957174718,1.5480276902327688
2400,0.0002355278156432372,1.5286277294158936,1.5057965866908976,1.5256809094006043
2600,0.00022386353401552007,1.4987192392349242,1.4794641377987552,1.5014459214605511
2800,0.00021157641853816376,1.4857569336891174,1.4668904803460672,1.4858460503818967
3000,0.00019877007691875668,1.460895186662674,1.4470485998624993,1.4680498057398303
3200,0.00018555249509592085,1.4592812180519104,1.4386068745237923,1.4603815248831842
3400,0.0001720351266777101,1.4508088886737824,1.42141787990941,1.443594705382841
3600,0.00015833195313984347,1.4326142072677612,1.4113526155010703,1.4324066715489954
3800,0.00014455852270839228,1.4293576300144195,1.400917702333721,1.4250973713950794
4000,0.00013083097603127852,1.4127248346805572,1.3919052597032286,1.4148261591502707
4200,0.0001172650668543384,1.4114931046962738,1.3860203664713306,1.4085603865942122
4400,0.00010397518595983211,1.4053472936153413,1.3769202187697234,1.3991993674672505
4600,9.107339659776643e-05,1.3870824158191681,1.370905743232271,1.3934555356104696
4800,7.866848954349103e-05,1.3872985064983367,1.3647318030977547,1.3871480463234338
5000,6.686506574953272e-05,1.3836441695690156,1.3589282001798224,1.3819470732541865
5200,5.57626543269544e-05,1.373899871110916,1.3539899394088937,1.3776912061741935
5400,4.545487329361495e-05,1.3663276612758637,1.3475840967962722,1.3702762088178406
5600,3.602864016609163e-05,1.371182531118393,1.3436926238564484,1.365901883518795
5800,2.7563439051727155e-05,1.3706325888633728,1.3407239324806206,1.3628179888095924
6000,2.0130650420848327e-05,1.3543163299560548,1.337591215609228,1.3597813506850258
6200,1.3792949210665177e-05,1.3518915712833404,1.3349479801627167,1.3566223081028561
6400,8.603776336173235e-06,1.3484259068965911,1.332912992091183,1.3549335145591226
6600,4.606888064398517e-06,1.3526282072067262,1.3311649583260148,1.3532944526929398
6800,1.8359870517609067e-06,1.3501790404319762,1.33029334828005,1.3523304108065175
7000,3.144381557327047e-07,1.359605085849762,1.3298135792751806,1.3517469979920087
7140,1.5821541610172572e-11,1.3521701633930205,1.3297869815664776,1.351709294026209
